ticker,cap_tier,group,step_n_features,feature_combo,state,feature_index,feature_name,mu,sigma,occupancy_pct
MRK,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.0279807750455607,0.047484370283514966,45.63520227111427
MRK,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.037628989789610476,0.04296312077867286,54.36479772888574
MRK,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.0948113503057645,0.05818814834101461,54.36479772888574
MRK,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.005645278640937554,0.05322485814301519,56.56493967352733
MRK,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,0.004125231750340209,0.06614182350632568,56.56493967352733
MRK,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.004836734254778672,0.05820459565497511,56.56493967352733
MRK,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.037404446339259254,0.04576363611562539,43.43506032647267
MRK,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.0839282726909972,0.07693303812571844,43.43506032647267
MRK,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.15687160591935145,0.06479002319262085,43.43506032647267
MSFT,large,vol,1,daily return,0,0,daily return,-0.00013251797383597325,0.03234716151587178,14.740440076906644
MSFT,large,vol,1,daily return,1,0,daily return,0.0010204793453395431,0.01154010729824762,85.25955992309335
MSFT,large,vol,2,daily return + rolling volatility,0,0,daily return,7.015647395169812e-05,0.02688153729754042,27.1736808374279
MSFT,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.024508046733312836,0.009865242554162188,27.1736808374279
MSFT,large,vol,2,daily return + rolling volatility,1,0,daily return,0.0010799379264461518,0.012193279758886632,72.82631916257209
MSFT,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.011485170317360661,0.0035944036006320267,72.82631916257209
MSFT,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.011637233241657477,0.01284113269375198,47.21213415936766
MSFT,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.015490188547692556,0.008898005997729354,47.21213415936766
MSFT,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.011690318248243034,0.01279282398980302,47.21213415936766
MSFT,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.01184162087304351,0.013257448240098389,52.78786584063234
MSFT,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.014744395155067888,0.007883745139707328,52.78786584063234
MSFT,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.011856474831880098,0.013244165632488192,52.78786584063234
MSFT,large,bb,1,20-day return,0,0,20-day return,-0.03266572002171689,0.04682495039167515,45.493257629524486
MSFT,large,bb,1,20-day return,1,0,20-day return,0.06692776130906883,0.041482442279526924,54.506742370475514
MSFT,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.013032053325845916,0.07008175726217741,43.50603264726757
MSFT,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.0307880770670807,0.06484669082516095,43.50603264726757
MSFT,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.04982243765898748,0.047487153658045844,56.49396735273243
MSFT,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.14196465431773808,0.06360030132614687,56.49396735273243
MSFT,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.003589241344371607,0.08051411055030717,35.27324343506032
MSFT,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,-0.036191431260503025,0.07465828499728529,35.27324343506032
MSFT,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.029138363097806635,0.09666031364463123,35.27324343506032
MSFT,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.03667066329635122,0.05161890797346803,64.72675656493966
MSFT,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.12293197885758353,0.07562136742535094,64.72675656493966
MSFT,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.1879155642892987,0.08816584240535413,64.72675656493966
JPM,large,vol,1,daily return,0,0,daily return,0.000525108110056081,0.049616930640020276,16.449476607562485
JPM,large,vol,1,daily return,1,0,daily return,0.0007495427089089404,0.012706116369019757,83.55052339243751
JPM,large,vol,2,daily return + rolling volatility,0,0,daily return,0.0006165340363663525,0.042801057187492296,23.499252296517838
JPM,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.036446298154348494,0.020944261193349082,23.499252296517838
JPM,large,vol,2,daily return + rolling volatility,1,0,daily return,0.0007400484362429335,0.012840282012536366,76.50074770348216
JPM,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.012121307267911082,0.0039899040070945635,76.50074770348216
JPM,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.013887764351691279,0.017514865705486233,48.38709677419355
JPM,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.01814544234759416,0.015003661592524635,48.38709677419355
JPM,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.013944133663049918,0.01747002163010461,48.38709677419355
JPM,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.014329960868389821,0.02006331090101999,51.61290322580645
JPM,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.01750833899463322,0.01472830995290182,51.61290322580645
JPM,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.014343723110826281,0.02005347426558598,51.61290322580645
JPM,large,bb,1,20-day return,0,0,20-day return,0.0037659031328394865,0.11164130708255045,44.78353442157559
JPM,large,bb,1,20-day return,1,0,20-day return,0.016949589724273177,0.030215459643895836,55.21646557842441
JPM,large,bb,2,20-day return + 60-day return,0,0,20-day return,0.00989261004437751,0.05545308243231843,55.784244144783536
JPM,large,bb,2,20-day return + 60-day return,0,1,60-day return,0.09532521551829301,0.09577880841219216,55.784244144783536
JPM,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.012428836087919004,0.1002572489609709,44.215755855216464
JPM,large,bb,2,20-day return + 60-day return,1,1,60-day return,-0.054123516971982595,0.1251913153670972,44.215755855216464
JPM,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.04048078945703205,0.11317032079844895,17.246273953158266
JPM,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,-0.13365522948776498,0.14247914345142057,17.246273953158266
JPM,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.2219727414414017,0.06477425356888171,17.246273953158266
JPM,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.021743941042562758,0.06406245700488448,82.75372604684173
JPM,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.06329053573110817,0.10143590855442085,82.75372604684173
JPM,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.10454143875563138,0.13960610260019038,82.75372604684173
XOM,large,vol,1,daily return,0,0,daily return,2.7662016189886333e-05,0.030861765109906326,18.521683400982695
XOM,large,vol,1,daily return,1,0,daily return,0.0004965950473603063,0.011192232462834947,81.4783165990173
XOM,large,vol,2,daily return + rolling volatility,0,0,daily return,0.00024151749666219473,0.026099640787472827,30.356761375774404
XOM,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.02306669096992887,0.011053666756879448,30.356761375774404
XOM,large,vol,2,daily return + rolling volatility,1,0,daily return,0.00047064061551345827,0.011199851841466229,69.64323862422559
XOM,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.010449843963059372,0.0034588060858106993,69.64323862422559
XOM,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.01152195904015275,0.012510028758367799,48.216193121127965
XOM,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.014319999584316217,0.009350744549896133,48.216193121127965
XOM,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.011581067232417695,0.012455329839725972,48.216193121127965
XOM,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.011434710407834243,0.012867045677174645,51.78380687887204
XOM,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.014181782177889901,0.008396088907492808,51.78380687887204
XOM,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.011451534151077565,0.012852075013640238,51.78380687887204
XOM,large,bb,1,20-day return,0,0,20-day return,-0.04919559292055955,0.06759597259926314,54.43577004968062
XOM,large,bb,1,20-day return,1,0,20-day return,0.08495563727224478,0.06381994381842059,45.56422995031937
XOM,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.00019544253707656637,0.05680326605871819,59.26188786373314
XOM,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.0010620518108644045,0.06927740941015001,59.26188786373314
XOM,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.030220320183492383,0.1292918403481201,40.73811213626686
XOM,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.09976194855155664,0.23562248530306448,40.73811213626686
XOM,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.00622834772905077,0.061028009414077766,60.3264726756565
XOM,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,0.0010426059085522138,0.08730746888963653,60.3264726756565
XOM,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,0.002373891316734519,0.07427186192695642,60.3264726756565
XOM,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.038884408839743465,0.12313773038445505,39.6735273243435
XOM,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.09553974123237856,0.2268958048909384,39.6735273243435
XOM,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.16089021414255508,0.3224098244736128,39.6735273243435
WMT,large,vol,1,daily return,0,0,daily return,-0.00016634027767654109,0.029001961011681354,8.05383465071566
WMT,large,vol,1,daily return,1,0,daily return,0.000498812556679957,0.008961827968076354,91.94616534928434
WMT,large,vol,2,daily return + rolling volatility,0,0,daily return,0.00019769817542098539,0.022078474174463295,18.350779747917112
WMT,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.020095576013359585,0.008071645760236399,18.350779747917112
WMT,large,vol,2,daily return + rolling volatility,1,0,daily return,0.00047470050492438913,0.00965875664247611,81.64922025208288
WMT,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.009039208931931664,0.002931680858246256,81.64922025208288
WMT,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.008612083885152133,0.009697273245931105,47.25486007263405
WMT,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.011244589970091472,0.006318782914642244,47.25486007263405
WMT,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.00861208391833018,0.0096972732164659,47.25486007263405
WMT,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.008516246204692685,0.009769221431867654,52.74513992736595
WMT,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.011030428870048433,0.006029526421756156,52.74513992736595
WMT,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.008516246204692685,0.009769221431867654,52.74513992736595
WMT,large,bb,1,20-day return,0,0,20-day return,-0.02183823966535986,0.04008144406215719,56.21007806955287
WMT,large,bb,1,20-day return,1,0,20-day return,0.0543641914959131,0.03181245707378677,43.78992193044712
WMT,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.014783989801765506,0.06043014803899309,32.71823988644429
WMT,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.0454663316252517,0.05255743009598098,32.71823988644429
WMT,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.024370311423115326,0.04269951993852971,67.2817601135557
WMT,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.07227389504908979,0.04204662066277356,67.2817601135557
WMT,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,0.0006590672850878068,0.0613049287939676,44.499645138396026
WMT,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,-0.014945742981301424,0.07064533821036705,44.499645138396026
WMT,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.025872022611261782,0.06559048547731233,44.499645138396026
WMT,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.019824727303510637,0.04269058275206657,55.500354861603974
WMT,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.07137872785404674,0.044956797062694814,55.500354861603974
WMT,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.11311740852369548,0.05379003634059567,55.500354861603974
KO,large,vol,1,daily return,0,0,daily return,-0.0012939114294694823,0.025811266726327817,9.35697500534074
KO,large,vol,1,daily return,1,0,daily return,0.000633414144389686,0.008064259872352786,90.64302499465926
KO,large,vol,2,daily return + rolling volatility,0,0,daily return,-0.00041212266191078937,0.021779095566974577,16.385387737662892
KO,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.018813439165300195,0.009628475115160646,16.385387737662892
KO,large,vol,2,daily return + rolling volatility,1,0,daily return,0.0005570607301878169,0.008515966576836679,83.6146122623371
KO,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.008029029164746671,0.0027923790750333387,83.6146122623371
KO,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.00805453912216134,0.009188120240213845,46.16534928434095
KO,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.009997736987070509,0.006613476561065417,46.16534928434095
KO,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.008120610955586598,0.009129777200296937,46.16534928434095
KO,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.007482214069294362,0.008714131896929113,53.83465071565905
KO,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.009686195893130033,0.005777820194547425,53.83465071565905
KO,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.007506153745822849,0.008693519312677315,53.83465071565905
KO,large,bb,1,20-day return,0,0,20-day return,-0.03851147063624756,0.05253372576769338,36.834634492547906
KO,large,bb,1,20-day return,1,0,20-day return,0.03651966028580679,0.02645800219694554,63.1653655074521
KO,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.0029892754735292705,0.06752875842712958,39.957416607523065
KO,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.046440396708798404,0.063689529717551,39.957416607523065
KO,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.016359912221359088,0.0383316826231457,60.042583392476935
KO,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.06707827129286154,0.04228386496871121,60.042583392476935
KO,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.013355180477735337,0.08222573236051033,21.57558552164656
KO,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,-0.04289723660774161,0.09855770614634249,21.57558552164656
KO,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.08671254394552691,0.06643012515655804,21.57558552164656
KO,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.01513612610758247,0.037951117181337556,78.42441447835344
KO,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.041288002608984554,0.05497381180851984,78.42441447835344
KO,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.07150451309587012,0.058676908481822554,78.42441447835344
IBM,large,vol,1,daily return,0,0,daily return,-0.0009169478052412373,0.027701261606499137,14.612262337107456
IBM,large,vol,1,daily return,1,0,daily return,0.0006810419538992966,0.009482129488000274,85.38773766289255
IBM,large,vol,2,daily return + rolling volatility,0,0,daily return,4.062724104444664e-07,0.02259325314723405,26.276436658833585
IBM,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.020333021610351824,0.008013074119617342,26.276436658833585
IBM,large,vol,2,daily return + rolling volatility,1,0,daily return,0.0005389255858098816,0.010159790653033934,73.72356334116643
IBM,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.009666050122892848,0.003078529340008728,73.72356334116643
IBM,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.009722702147012851,0.011210079284151043,48.066652424695576
IBM,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.012453412577000958,0.0067872713136220945,48.066652424695576
IBM,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.00972270216811316,0.011210079265850367,48.066652424695576
IBM,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.00976267641575384,0.010351019248454052,51.933347575304424
IBM,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.012510591714701234,0.006784064564515842,51.933347575304424
IBM,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.00976267641575384,0.010351019248454052,51.933347575304424
IBM,large,bb,1,20-day return,0,0,20-day return,-0.05458425139883014,0.05647317626778518,38.963804116394606
IBM,large,bb,1,20-day return,1,0,20-day return,0.050526068962313465,0.047364136334875614,61.036195883605394
IBM,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.014402169281940509,0.08934869329191536,38.75088715400994
IBM,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.07422232083600361,0.0670834250468841,38.75088715400994
IBM,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.023885437023944786,0.05419968078166244,61.24911284599006
IBM,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.07876623371961901,0.06951078513652105,61.24911284599006
IBM,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.0036206230989403727,0.09622864546403175,39.88644428672818
IBM,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,-0.047508514051976404,0.08888283739133322,39.88644428672818
IBM,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.07336807753125417,0.06512413266898329,39.88644428672818
IBM,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.017126660584230468,0.04966752499956169,60.11355571327183
IBM,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.06249260913210065,0.08391536813056982,60.11355571327183
IBM,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.09125802721562287,0.07863854508368971,60.11355571327183
GE,large,vol,1,daily return,0,0,daily return,7.98612174651866e-05,0.03491009143510821,28.946806237983335
GE,large,vol,1,daily return,1,0,daily return,0.0002624578732015219,0.0111233417042644,71.05319376201666
GE,large,vol,2,daily return + rolling volatility,0,0,daily return,0.00014703773565352706,0.030891651872787494,38.0260628070925
GE,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.027324731259149134,0.012185342825548673,38.0260628070925
GE,large,vol,2,daily return + rolling volatility,1,0,daily return,0.000246832937788063,0.0114600701179727,61.9739371929075
GE,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.010736108586347142,0.0038402571713420553,61.9739371929075
GE,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.013550136071783958,0.015857423682158183,49.17752616962188
GE,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.017192937788597696,0.011657149613101549,49.17752616962188
GE,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.013598420614993606,0.015816037119868204,49.17752616962188
GE,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.01355481704303502,0.01657700682395122,50.82247383037812
GE,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.017005250142088087,0.011243860819458771,50.82247383037812
GE,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.013567005768673533,0.01656703276945685,50.82247383037812
GE,large,bb,1,20-day return,0,0,20-day return,-0.021604707598300906,0.0957950568885627,85.30872959545776
GE,large,bb,1,20-day return,1,0,20-day return,0.21796778447116671,0.07401594137391616,14.691270404542228
GE,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.03643040481497166,0.1004951089714307,61.46202980837473
GE,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.03883650231730044,0.12183376173275348,61.46202980837473
GE,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.09201909809367229,0.12146854733677478,38.53797019162526
GE,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.16768358844066017,0.295677340201924,38.53797019162526
GE,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.026871366955485854,0.1240044966991243,55.21646557842441
GE,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,-0.10190893009873112,0.15147153071502095,55.21646557842441
GE,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.11724348953619952,0.15182864930115944,55.21646557842441
GE,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.06353436541266003,0.10911458856835135,44.78353442157559
GE,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.21828555950979558,0.1846764676699008,44.78353442157559
GE,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.2921151249626179,0.321727619374815,44.78353442157559
GOOGL,large,vol,1,daily return,0,0,daily return,-0.000503140254923614,0.03445519213515765,16.257209997863704
GOOGL,large,vol,1,daily return,1,0,daily return,0.0011618845438342578,0.012517300910918664,83.74279000213629
GOOGL,large,vol,2,daily return + rolling volatility,0,0,daily return,4.096631463949134e-05,0.027386661118821855,33.7107455671865
GOOGL,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.02533102802434003,0.008523891880140256,33.7107455671865
GOOGL,large,vol,2,daily return + rolling volatility,1,0,daily return,0.0012230724077907653,0.012985106405257945,66.28925443281351
GOOGL,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.012294324536403884,0.003582495203521185,66.28925443281351
GOOGL,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.012704839095632948,0.013640362639640429,47.29758598590045
GOOGL,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.016804614145699746,0.00864743297219275,47.29758598590045
GOOGL,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.012754076506654005,0.0135943356531034,47.29758598590045
GOOGL,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.012798984563624346,0.014520132146133694,52.70241401409955
GOOGL,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.016429927181567456,0.008133643462494261,52.70241401409955
GOOGL,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.0128161596506618,0.014504974843474489,52.70241401409955
GOOGL,large,bb,1,20-day return,0,0,20-day return,-0.04877578096423141,0.054665978790239,41.30589070262597
GOOGL,large,bb,1,20-day return,1,0,20-day return,0.06408639072437551,0.047011222132342136,58.69410929737402
GOOGL,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.023853558939857203,0.08629778913697236,36.90560681334279
GOOGL,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.08606854720689236,0.06713160411236081,36.90560681334279
GOOGL,large,bb,2,20-day return + 60-day return,1,0,20-day return,0.03932541377159673,0.05612325919029021,63.09439318665721
GOOGL,large,bb,2,20-day return + 60-day return,1,1,60-day return,0.12500692637501662,0.07330582876213418,63.09439318665721
GOOGL,large,bb,3,20-day return + 60-day return + 100-day return,0,0,20-day return,-0.013039028526088688,0.0885120441617113,37.47338537970192
GOOGL,large,bb,3,20-day return + 60-day return + 100-day return,0,1,60-day return,-0.07476562314486913,0.08246975150665069,37.47338537970192
GOOGL,large,bb,3,20-day return + 60-day return + 100-day return,0,2,100-day return,-0.09166853739456463,0.08033170792616409,37.47338537970192
GOOGL,large,bb,3,20-day return + 60-day return + 100-day return,1,0,20-day return,0.03368780062245554,0.059359822409532775,62.52661462029808
GOOGL,large,bb,3,20-day return + 60-day return + 100-day return,1,1,60-day return,0.12108063080272356,0.0785929520858683,62.52661462029808
GOOGL,large,bb,3,20-day return + 60-day return + 100-day return,1,2,100-day return,0.18173236927363604,0.11405200076309663,62.52661462029808
AMZN,large,vol,1,daily return,0,0,daily return,0.0011077558457587063,0.015382652060643296,85.30228583635974
AMZN,large,vol,1,daily return,1,0,daily return,0.0018268015502171339,0.046140165096613714,14.69771416364025
AMZN,large,vol,2,daily return + rolling volatility,0,0,daily return,0.0011631153652094642,0.015279003393199328,57.87224951933347
AMZN,large,vol,2,daily return + rolling volatility,0,1,rolling volatility,0.014243914224204698,0.00414288368505021,57.87224951933347
AMZN,large,vol,2,daily return + rolling volatility,1,0,daily return,0.0013511266393972986,0.03289391987583817,42.12775048066653
AMZN,large,vol,2,daily return + rolling volatility,1,1,rolling volatility,0.030452044498453606,0.010667449878731116,42.12775048066653
AMZN,large,vol,3,daily return + rolling volatility + absolute return,0,0,daily return,-0.015488726249670714,0.0166177796785663,47.87438581499679
AMZN,large,vol,3,daily return + rolling volatility + absolute return,0,1,rolling volatility,0.02121044816421723,0.01108536507874379,47.87438581499679
AMZN,large,vol,3,daily return + rolling volatility + absolute return,0,2,absolute return,0.01553073397706809,0.016578526605707532,47.87438581499679
AMZN,large,vol,3,daily return + rolling volatility + absolute return,1,0,daily return,0.016553076190652414,0.019696253524236235,52.1256141850032
AMZN,large,vol,3,daily return + rolling volatility + absolute return,1,1,rolling volatility,0.020936311857032996,0.010996505870206012,52.1256141850032
AMZN,large,vol,3,daily return + rolling volatility + absolute return,1,2,absolute return,0.016563909692162742,0.019687143773905073,52.1256141850032
AMZN,large,bb,1,20-day return,0,0,20-day return,-0.07567768579612569,0.06453072510298725,36.337828246983676
AMZN,large,bb,1,20-day return,1,0,20-day return,0.06621163409986097,0.06141880791061753,63.66217175301633
AMZN,large,bb,2,20-day return + 60-day return,0,0,20-day return,-0.04829744202075757,0.07498718048264613,50.60326472675657
AMZN,large,bb,2,20-day return + 60-day return,0,1,60-day return,-0.06739222900499987,0.11860717166386518,50.60326472675657
